# Seed CSV: /Users/angelobaricante/CS-Thesis-Model-Training/seeds/qrng_seeds.csv
# NOTE: A2C Training - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
239,120000,1229516481200519455,209.96,500,0,188.17,500.0,0.0,144
240,120000,12111144515451650755,206.21,500,0,188.27,500.0,0.0,144
241,122580,6371141577266364441,194.15,500,0,188.55,500.0,0.0,144
242,125856,7816964542461208269,192.61,500,0,188.50,500.0,0.0,144
243,126000,14074596192275333942,194.15,500,0,188.64,500.0,0.0,144
244,126000,14776439034412603967,208.57,500,0,188.89,500.0,0.0,144
245,126000,279754676272950298,183.36,500,0,188.65,500.0,0.0,144
246,126000,4860154876039163000,174.02,500,0,188.19,500.0,0.0,144
247,126000,4674838351867169344,185.55,500,0,188.33,500.0,0.0,144
248,126000,11438049661318956461,189.59,500,0,188.26,500.0,0.0,144
249,126000,3621899470598764711,206.87,500,0,188.46,500.0,0.0,144
250,126000,13086362945962519514,200.46,500,0,188.38,500.0,0.0,144
251,126000,11721774126495760646,186.30,500,0,188.54,500.0,0.0,144
252,126000,13283065892446958854,198.35,500,0,188.83,500.0,0.0,144
253,128580,13317949488023401917,187.00,500,0,188.81,500.0,0.0,144
254,131856,6026788334808727089,187.00,500,0,188.78,500.0,0.0,144
255,132000,7798249372107406006,170.02,500,0,188.54,500.0,0.0,144
256,132000,8290420102429300931,189.67,500,0,188.70,500.0,0.0,144
257,132000,10654495384662647920,201.13,500,0,188.96,500.0,0.0,144
258,132000,7896059434308476317,187.20,500,0,189.14,500.0,0.0,144
259,132000,15346448649838073065,184.71,500,0,188.87,500.0,0.0,144
260,132000,2188085019074965093,181.25,500,0,188.93,500.0,0.0,144
261,132000,3083683896060454596,172.65,500,0,188.76,500.0,0.0,144
262,132000,12231907407303932862,174.10,500,0,188.55,500.0,0.0,144
263,132000,2122549690383459363,187.00,500,0,188.61,500.0,0.0,144
264,132000,1234082614338779919,168.27,500,0,188.56,500.0,0.0,144
265,134580,13212721914136651721,188.31,500,0,188.55,500.0,0.0,144
266,137856,2226206969179299687,195.60,500,0,188.46,500.0,0.0,144
267,138000,9040039828914824551,199.02,500,0,188.31,500.0,0.0,144
268,138000,7117753619697518343,195.46,500,0,188.35,500.0,0.0,144
269,138000,1430297305665932746,182.70,500,0,188.26,500.0,0.0,144
270,138000,7911016674390761126,171.21,500,0,188.02,500.0,0.0,144
271,138000,2059590508448374771,171.21,500,0,187.68,500.0,0.0,144
272,138000,14691951694321709270,182.70,500,0,187.75,500.0,0.0,144
273,138000,837730220174318720,181.25,500,0,187.64,500.0,0.0,144
274,138000,12110814796294805664,192.86,500,0,187.70,500.0,0.0,144
275,138000,16198862422443969073,189.85,500,0,187.80,500.0,0.0,144
276,138000,3234182551058721378,206.21,500,0,187.92,500.0,0.0,144
277,140580,1269173424026289410,191.78,500,0,188.23,500.0,0.0,144
278,143856,1491862606628062608,162.45,500,0,188.12,500.0,0.0,144
279,144000,2125449708136725917,224.63,500,0,188.35,500.0,0.0,144
280,144000,4846771941994515238,178.14,500,0,188.23,500.0,0.0,144
281,144000,17936277979482862872,194.67,500,0,188.34,500.0,0.0,144
282,144000,7200853477388467398,192.56,500,0,188.39,500.0,0.0,144
283,144000,16380451393135730465,221.44,500,0,188.72,500.0,0.0,144
284,144000,10492845773264379332,197.61,500,0,188.80,500.0,0.0,144
285,144000,1017938244820595824,159.81,500,0,188.52,500.0,0.0,144
286,144000,16215993401963283531,212.62,500,0,188.85,500.0,0.0,144
287,144000,14263468889479830657,177.47,500,0,188.74,500.0,0.0,144
288,144000,8349012171449164337,192.61,500,0,188.55,500.0,0.0,144
289,146580,6171947649416591322,209.81,500,0,188.81,500.0,0.0,144
290,149856,6550599649586689508,222.06,500,0,189.22,500.0,0.0,144
291,150000,13489725472828908841,183.36,500,0,189.07,500.0,0.0,144
292,150000,15248021848742551826,170.98,500,0,188.97,500.0,0.0,144
293,150000,3024614475431424903,189.85,500,0,189.08,500.0,0.0,144
294,150000,8421032824675649285,209.91,500,0,188.96,500.0,0.0,144
295,150000,137743098416772409,181.25,500,0,188.94,500.0,0.0,144
296,150000,10825776799651039450,176.95,500,0,189.04,500.0,0.0,144
297,150000,10673939618093821046,194.62,500,0,188.83,500.0,0.0,144
298,150000,3033551743436537089,189.11,500,0,188.65,500.0,0.0,144
299,150000,13100570903668117029,195.60,500,0,188.95,500.0,0.0,144
300,150000,13460545218872008355,204.41,500,0,189.21,500.0,0.0,144
301,152580,7963437600900595466,180.51,500,0,189.20,500.0,0.0,144
302,155856,6001182031169597924,206.13,500,0,189.21,500.0,0.0,144
303,156000,4535469543323143118,215.65,500,0,189.64,500.0,0.0,144
304,156000,4613197450636686963,177.55,500,0,189.54,500.0,0.0,144
305,156000,13145616319605486461,190.34,500,0,189.58,500.0,0.0,144
306,156000,8732497094669464261,195.05,500,0,189.70,500.0,0.0,144
307,156000,10754664279746954151,179.65,500,0,189.84,500.0,0.0,144
308,156000,7305357861771059007,175.66,500,0,189.46,500.0,0.0,144
309,156000,1043968853803077998,192.16,500,0,189.63,500.0,0.0,144
310,156000,3431877959751719732,204.86,500,0,189.87,500.0,0.0,144
311,156000,4858779513777518555,215.01,500,0,190.15,500.0,0.0,144
312,156000,12934048555403895870,191.76,500,0,190.25,500.0,0.0,144
313,158580,15336730116398655285,195.60,500,0,190.30,500.0,0.0,144
314,161856,6487450829014363214,199.90,500,0,190.52,500.0,0.0,144
315,162000,16112388300639988501,205.93,500,0,190.73,500.0,0.0,144
316,162000,17875627648110973066,178.22,500,0,190.67,500.0,0.0,144
317,162000,7127552978843871313,194.05,500,0,190.81,500.0,0.0,144
318,162000,4510579620332624255,187.00,500,0,190.81,500.0,0.0,144
319,162000,4529180109597153941,190.27,500,0,190.90,500.0,0.0,144
320,162000,3158158378977722743,195.60,500,0,191.11,500.0,0.0,144
321,162000,12396094131003682828,168.19,500,0,190.91,500.0,0.0,144
322,162000,17610203196594821702,183.36,500,0,190.76,500.0,0.0,144
323,162000,11235206640686777757,207.52,500,0,191.11,500.0,0.0,144
324,162000,811813770382393753,191.86,500,0,191.03,500.0,0.0,144
325,164580,1623035611873735355,185.45,500,0,191.24,500.0,0.0,144
326,167856,9186765785496463054,187.56,500,0,190.91,500.0,0.0,144
327,168000,14446539011501570785,190.52,500,0,190.65,500.0,0.0,144
328,168000,3677812005404074580,190.50,500,0,190.70,500.0,0.0,144
329,168000,4162563293777859714,187.66,500,0,190.85,500.0,0.0,144
330,168000,13970664724812757927,182.70,500,0,190.73,500.0,0.0,144
331,168000,5795407478338048581,191.30,500,0,190.61,500.0,0.0,144
332,168000,5438062045018060513,211.25,500,0,190.74,500.0,0.0,144
333,168000,15528842599978318346,185.41,500,0,190.89,500.0,0.0,144
334,168000,12850146721234923910,189.67,500,0,190.98,500.0,0.0,144
335,168000,9889681733023020709,227.34,500,0,191.50,500.0,0.0,144
336,168000,9958069282142524715,182.70,500,0,191.28,500.0,0.0,144
337,170580,18283032215131063166,179.06,500,0,191.05,500.0,0.0,144
338,173856,7583682702758548915,228.83,500,0,191.52,500.0,0.0,144
339,174000,9564608022071936158,187.66,500,0,191.30,500.0,0.0,144
340,174000,1179935533135775049,176.95,500,0,191.01,500.0,0.0,144
341,174000,9114864688611525715,218.22,500,0,191.25,500.0,0.0,144
342,174000,14904089564820360810,207.95,500,0,191.40,500.0,0.0,144
343,174000,17350772336963884912,174.76,500,0,191.21,500.0,0.0,144
344,174000,11050591303953411250,180.41,500,0,190.93,500.0,0.0,144
345,174000,11452373918019542496,183.96,500,0,190.93,500.0,0.0,144
346,174000,3390217654545902577,211.27,500,0,191.30,500.0,0.0,144
347,174000,15241124315464294844,175.51,500,0,191.20,500.0,0.0,144
348,174000,7663922228771831772,186.82,500,0,191.18,500.0,0.0,144
349,176580,4439031506494153421,192.56,500,0,191.03,500.0,0.0,144
350,179856,17206735167347108618,181.92,500,0,190.85,500.0,0.0,144
351,180000,13453077023078328898,196.06,500,0,190.94,500.0,0.0,144
352,180000,301641859563699251,217.77,500,0,191.14,500.0,0.0,144
353,180000,12655888713526143854,176.95,500,0,191.04,500.0,0.0,144
354,180000,9231693444609347206,179.81,500,0,190.97,500.0,0.0,144
355,180000,16548616157381596168,213.38,500,0,191.40,500.0,0.0,144
356,180000,9288755463338780292,202.65,500,0,191.53,500.0,0.0,144
357,180000,10044960970903465745,221.77,500,0,191.74,500.0,0.0,144
358,180000,797241283643617672,223.68,500,0,192.10,500.0,0.0,144
359,180000,1282709819021874862,186.30,500,0,192.12,500.0,0.0,144
360,180000,14920185945280404569,185.01,500,0,192.15,500.0,0.0,144
361,182580,5786622452813006661,185.47,500,0,192.28,500.0,0.0,144
362,185856,3338878141244643539,187.00,500,0,192.41,500.0,0.0,144
363,186000,11715111405647041163,179.06,500,0,192.33,500.0,0.0,144
364,186000,6032281748108558065,225.37,500,0,192.90,500.0,0.0,144
365,186000,3680395537014741509,197.51,500,0,193.00,500.0,0.0,144
366,186000,5254126035865485252,193.89,500,0,192.98,500.0,0.0,144
367,186000,5940738065481368527,172.13,500,0,192.71,500.0,0.0,144
368,186000,672863678865569649,196.08,500,0,192.72,500.0,0.0,144
369,186000,9784144169308608019,214.53,500,0,193.03,500.0,0.0,144
370,186000,2196893435714833879,219.87,500,0,193.52,500.0,0.0,144
371,186000,13588127778957388690,214.02,500,0,193.95,500.0,0.0,144
372,186000,475214828863476377,186.30,500,0,193.99,500.0,0.0,144
373,188580,9913918250336203527,169.72,500,0,193.87,500.0,0.0,144
374,191856,4930112765541771090,195.05,500,0,193.89,500.0,0.0,144
375,192000,5258357698462635485,206.23,500,0,194.06,500.0,0.0,144
376,192000,4275335505051837203,198.27,500,0,193.98,500.0,0.0,144
377,192000,15057195932648802296,170.46,500,0,193.76,500.0,0.0,144
378,192000,4524582333304887816,182.52,500,0,193.96,500.0,0.0,144
379,192000,8744129997812135428,176.87,500,0,193.49,500.0,0.0,144
