# Seed CSV: /Users/angelobaricante/CS-Thesis-Model-Training/seeds/prng_seeds.csv
# NOTE: A2C Training - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
249,126000,2576126327835236319,181.17,500,0,184.78,500.0,0.0,153
250,126000,5509031414646806880,201.93,500,0,184.97,500.0,0.0,153
251,126000,16008602730533986715,197.61,500,0,185.12,500.0,0.0,153
252,126000,7579020158697526728,178.22,500,0,185.18,500.0,0.0,153
253,132000,8901485159075748391,178.40,500,0,185.12,500.0,0.0,154
254,132000,2614885943062049209,179.06,500,0,185.14,500.0,0.0,154
255,132000,16652202415099116449,170.32,500,0,185.12,500.0,0.0,154
256,132000,484746555860799563,191.30,500,0,185.37,500.0,0.0,154
257,132000,5358669490539477174,178.40,500,0,185.51,500.0,0.0,154
258,132000,13603683912950228237,176.21,500,0,185.28,500.0,0.0,154
259,132000,17754636440003173832,189.75,500,0,185.02,500.0,0.0,154
260,132000,15597545835739069363,176.21,500,0,184.97,500.0,0.0,154
261,132000,14446922329932930499,195.60,500,0,185.17,500.0,0.0,154
262,132000,15286495790288296836,179.66,500,0,185.07,500.0,0.0,154
263,132000,1822406028880233841,180.51,500,0,185.13,500.0,0.0,154
264,132000,2068324999780398490,187.00,500,0,185.36,500.0,0.0,154
265,138000,706947443560836759,202.01,500,0,185.67,500.0,0.0,155
266,138000,6007962926376958784,171.91,500,0,185.76,500.0,0.0,155
267,138000,11772033390765120368,170.46,500,0,185.68,500.0,0.0,155
268,138000,11386224682222168824,187.00,500,0,185.69,500.0,0.0,155
269,138000,1673405974479577669,180.41,500,0,185.53,500.0,0.0,155
270,138000,3086105054130143535,199.90,500,0,185.85,500.0,0.0,155
271,138000,2431630388173978107,178.32,500,0,185.97,500.0,0.0,155
272,138000,3062227234649023154,171.91,500,0,185.89,500.0,0.0,155
273,138000,5508625069366463439,178.40,500,0,185.97,500.0,0.0,155
274,138000,13343558022438364849,193.33,500,0,186.14,500.0,0.0,155
275,138000,2667181007669166969,178.22,500,0,186.01,500.0,0.0,155
276,138000,5704457579094725897,178.40,500,0,186.11,500.0,0.0,155
277,144000,3018790848639487593,183.36,500,0,186.23,500.0,0.0,156
278,144000,14667186405778776284,196.16,500,0,186.42,500.0,0.0,156
279,144000,11785449503610959281,170.46,500,0,186.35,500.0,0.0,156
280,144000,13200508905706887070,203.42,500,0,186.63,500.0,0.0,156
281,144000,10554285898027426619,204.68,500,0,187.05,500.0,0.0,156
282,144000,703561689681588077,189.71,500,0,187.09,500.0,0.0,156
283,144000,4389264617890311094,189.75,500,0,187.31,500.0,0.0,156
284,144000,1817520515872623330,176.95,500,0,187.25,500.0,0.0,156
285,144000,8711977674202065377,185.55,500,0,187.45,500.0,0.0,156
286,144000,8755589707850732707,196.26,500,0,187.42,500.0,0.0,156
287,144000,4075634707342892760,188.26,500,0,187.41,500.0,0.0,156
288,144000,7677270297744983237,217.52,500,0,187.76,500.0,0.0,156
289,150000,16188066230981480716,170.46,500,0,187.53,500.0,0.0,157
290,150000,7053828701869708631,183.96,500,0,187.34,500.0,0.0,157
291,150000,971695362467996196,209.32,500,0,187.53,500.0,0.0,157
292,150000,4722055102353018575,179.06,500,0,187.28,500.0,0.0,157
293,150000,9416705256328773456,181.11,500,0,187.12,500.0,0.0,157
294,150000,18209816042987392921,172.65,500,0,186.95,500.0,0.0,157
295,150000,12249684362543296198,189.85,500,0,187.00,500.0,0.0,157
296,150000,18439256158492860165,185.55,500,0,186.89,500.0,0.0,157
297,150000,3434422392642176074,176.95,500,0,187.03,500.0,0.0,157
298,150000,5935988960942181436,176.73,500,0,186.95,500.0,0.0,157
299,150000,13288998900360654768,185.55,500,0,186.91,500.0,0.0,157
300,150000,6485551435170465117,181.25,500,0,186.99,500.0,0.0,157
301,156000,14536681912956203809,171.91,500,0,186.94,500.0,0.0,158
302,156000,4313685519905263040,170.46,500,0,186.50,500.0,0.0,158
303,156000,12791249090344812902,196.86,500,0,186.53,500.0,0.0,158
304,156000,16271330311358250483,221.21,500,0,186.57,500.0,0.0,158
305,156000,16216597592657657882,191.90,500,0,186.62,500.0,0.0,158
306,156000,15166214502129994831,174.76,500,0,187.18,500.0,0.0,158
307,156000,3950739390256855190,203.35,500,0,187.41,500.0,0.0,158
