# Seed CSV: C:\Users\Aurick\Documents\COLLEGE\code\CS-Thesis-Model-Training\seeds\prng_seeds.csv
# NOTE: Train 19 - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
329,168000,9827564118592775222,-77.45,500,0,-67.23,500.0,0.0,144
330,168000,4949356209468868854,-75.20,500,0,-67.47,500.0,0.0,144
331,168000,14563005126951685001,-80.30,500,0,-67.24,500.0,0.0,144
332,168000,16499621993911982051,-49.36,500,0,-67.16,500.0,0.0,144
333,168000,15569156720587463771,-63.77,500,0,-67.22,500.0,0.0,144
334,168000,17029012220414423703,-88.01,500,0,-67.40,500.0,0.0,144
335,168000,5088815643279426220,-77.11,500,0,-67.30,500.0,0.0,144
336,168000,10303707910544264367,-51.19,500,0,-67.16,500.0,0.0,144
337,173736,11580923707428295608,-74.49,500,0,-67.55,500.0,0.0,144
338,174000,5958682710742231644,-74.41,500,0,-67.34,500.0,0.0,144
339,174000,13152133416350454799,-72.60,500,0,-67.29,500.0,0.0,144
340,174000,5956481133054387399,-59.70,500,0,-67.24,500.0,0.0,144
341,174000,5420683628343198450,-66.62,500,0,-67.01,500.0,0.0,144
342,174000,15922419184530991241,-98.20,500,0,-67.20,500.0,0.0,144
343,174000,18020233497698300673,-68.69,500,0,-66.83,500.0,0.0,144
344,174000,17338635869069036976,-141.89,500,0,-67.45,500.0,0.0,144
345,174000,1792464209987715186,-79.75,500,0,-67.23,500.0,0.0,144
346,174000,13280943330434515189,-94.38,500,0,-67.52,500.0,0.0,144
347,174000,13831009015536520439,-57.50,500,0,-67.29,500.0,0.0,144
348,174000,3332503742376185548,-41.33,500,0,-67.38,500.0,0.0,144
349,179736,3798088039377853321,-88.05,500,0,-67.50,500.0,0.0,144
350,180000,10552593266273712147,-39.66,500,0,-67.47,500.0,0.0,144
351,180000,5779138346327290062,-30.73,500,0,-66.83,500.0,0.0,144
352,180000,18414115309215937601,-53.86,500,0,-66.35,500.0,0.0,144
353,180000,11602112522636337744,-73.02,500,0,-66.37,500.0,0.0,144
354,180000,12339132143176000527,-55.82,500,0,-66.24,500.0,0.0,144
355,180000,213708382150317922,-83.34,500,0,-66.27,500.0,0.0,144
356,180000,14829927916230554584,-54.49,500,0,-66.30,500.0,0.0,144
357,180000,14548106134457597795,-74.63,500,0,-65.92,500.0,0.0,144
358,180000,2846928131416613503,-41.40,500,0,-65.73,500.0,0.0,144
359,180000,465757753863619753,-97.79,500,0,-65.91,500.0,0.0,144
